Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1758002146,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1758002147,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1758002148,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1758002149,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1758002150,1,,Aggregated,0.000000,0.000000,3600,3600,3700,3700,3700,3700,3700,3700,3700,3700,3700,6,0,3300.0,3471.291403333335,3223.5290989999894,3730.019157000015,3354.8333333333335
1758002151,1,,Aggregated,0.000000,0.000000,1200,3200,3300,3600,3700,3700,3700,3700,3700,3700,3700,15,0,1200.0,1818.9707817333294,301.65950699998234,3730.019157000015,43651.13333333333
1758002152,1,,Aggregated,0.250000,0.000000,400,1200,1200,3200,3600,3700,3700,3700,3700,3700,3700,29,0,400.0,1153.1789077241363,298.2355860000041,3730.019157000015,44701.793103448275
1758002153,1,,Aggregated,1.600000,0.000000,400,410,890,1200,3300,3600,3700,3700,3700,3700,3700,48,0,400.0,861.1819793541664,298.2355860000041,3730.019157000015,42840.75
1758002154,1,,Aggregated,3.000000,0.000000,400,410,420,1200,3200,3600,3700,3700,3700,3700,3700,55,2,400.0,796.7582529818193,298.2355860000041,3730.019157000015,41276.87272727273
1758002155,1,,Aggregated,3.000000,0.000000,400,410,420,1200,3200,3600,3700,3700,3700,3700,3700,55,2,400.0,796.7582529818193,298.2355860000041,3730.019157000015,41276.87272727273
1758002156,1,,Aggregated,3.000000,0.000000,400,410,420,1200,3200,3600,3700,3700,3700,3700,3700,55,2,400.0,796.7582529818193,298.2355860000041,3730.019157000015,41276.87272727273
